GameId,Name,GenreId,Price,Rating,Year,AgeRating
21900788,Speed Duel,1,44.0,3.82,1983.0,1
21900789,Speedway + Spin-out + Crypto-logic,1,50.0,3.0,1978.0,2
21900790,Spellcaster,1,36.0,4.16,1989.0,1
21900791,Spellforce - Platinum Edition,1,45.0,3.75,2009.0,2
21900792,Spellforce 2: Gold Edition,1,43.0,3.93,2009.0,3
21900777,Spelunker,1,46.0,3.75,1984.0,2
21900778,Spelunker,1,39.0,5.0,1986.0,2
21900779,Spelunker,1,28.0,3.24,1983.0,1
21900780,Spelunker,1,37.0,4.2,1985.0,3
21900781,Spelunky,1,48.0,4.16,2012.0,2
21900782,Spider,1,46.0,4.14,1996.0,2
21900783,Spider-Man,1,33.0,3.68,2000.0,1
21900784,Spider-Man,1,41.0,3.81,2001.0,2
21900785,Spider-Man,1,39.0,3.61,1982.0,3
21900769,Spider-Man & Venom: Separation Anxiety,1,50.0,4.2,1995.0,2
21900770,Spider-Man 2,1,39.0,4.28,2004.0,3
21900771,Spider-Man 2: The Sinister Six,1,47.0,4.62,2001.0,1
21900772,Spider-Man 3,1,47.0,4.12,2007.0,2
21900773,Spider-Man and the X-Men: Arcade's Revenge,1,42.0,3.68,1993.0,1
21900774,Spider-Man and the X-Men: Arcade's Revenge,1,51.0,4.23,1994.0,3
21900775,Spider-Man vs. the Kingpin,1,36.0,3.4,1989.0,2
21900776,Spider-Man: EoT,1,56.0,3.22,2011.0,1
21900764,Spider-Man: FoF,1,39.0,4.34,2007.0,3
21900765,Spider-Man: Mysterio's Menace,1,40.0,2.89,2001.0,2
21900766,Spider-Man: Return of the Sinister Six,1,60.0,2.86,1992.0,1
21900767,Spider-Man:Dimensions,1,50.0,4.46,,1
21900768,Spiderwick Chronicles,1,38.0,4.44,2008.0,1
21900755,Spidey: Web of Shadows,1,42.0,4.0,2008.0,1
21900756,Spike,1,41.0,3.84,1983.0,1
21900757,Spike's Peak,1,65.0,3.61,1983.0,3
21900758,Spike's Peak,1,37.0,4.06,1984.0,2
21900759,Spinmaster,1,33.0,4.66,1993.0,3
21900760,Spinout,1,40.0,2.72,2008.0,3
21900761,Spirits,1,42.0,3.75,1987.0,1
21900762,Spirou,1,46.0,3.61,1995.0,2
21900763,Spirou,1,51.0,3.57,1996.0,2
21900751,Spitfire,1,49.0,3.82,1977.0,1
21900752,Splat!,1,41.0,3.96,1983.0,2
21900753,Splat!,1,50.0,4.09,1984.0,2
21900754,SPLATTERHOUSE®,1,58.0,3.0,,3
21900741,SplinterCellConviction,1,46.0,2.94,2010.0,3
21900742,Split/Second,1,34.0,3.57,2010.0,1
21900743,Splosion Man,1,40.0,4.78,2010.0,1
21900744,SpongeBob: Truth-Sq.,1,35.0,3.87,2009.0,2
21900745,SPORE Galactic Adventures,1,32.0,4.41,2009.0,2
21900746,Sport Goofy,1,44.0,3.61,1983.0,3
21900747,Springer,1,35.0,4.2,1983.0,3
21900748,Springer,1,47.0,3.34,1982.0,3
21900749,"Spy Fox in ""Cheese Chase""",1,34.0,3.93,1998.0,1
21900750,"Spy Fox in ""Hold the Mustard""",1,51.0,4.06,1998.0,3
21900737,Spy Muppets: License To Croak,1,43.0,3.86,2003.0,1
21900738,Spy vs Spy,1,43.0,3.75,1999.0,3
21900739,Spy vs Spy - Operation Boobytrap,1,60.0,4.35,1992.0,3
21900740,Spyro Orange: The Cortex Conspiracy,1,46.0,3.27,2004.0,2
21900727,Spyro: Enter the Dragonfly,1,50.0,4.19,2002.0,1
21900728,Spyro: Enter the Dragonfly,1,34.0,3.7,,2
21900729,Spyro: Season of Ice,1,39.0,4.04,2001.0,1
21900730,Squares! 4K,1,46.0,4.47,2006.0,3
21900731,Squares! 4K (Final),1,51.0,3.1,2006.0,2
21900732,Squares! 4K (V 01),1,42.0,4.2,2006.0,2
21900733,Squares! 4K (V 02),1,53.0,3.81,2006.0,3
21900734,Squeeze Box,1,44.0,4.16,1982.0,3
21900736,Squish 'Em,1,44.0,4.07,2007.0,3
21900735,Squish 'em,1,51.0,5.0,1983.0,3
21900720,Squish 'Em,1,45.0,3.64,1983.0,1
21900721,Squish 'em Sam,1,37.0,4.23,1983.0,2
21900722,Sssnake,1,37.0,3.89,1991.0,2
21900723,Stacking,1,57.0,2.88,,1
21900724,Stampede,1,46.0,5.0,1982.0,3
21900725,Star Ball,1,40.0,4.54,1988.0,3
21900726,Star Paws,1,62.0,3.81,1987.0,2
21900714,Star Paws,1,52.0,3.75,1988.0,1
21900715,Star Raiders,1,57.0,3.16,2011.0,2
21900716,Star Raiders,1,48.0,3.56,,2
21900717,Star Trek Generations - Beyond the Nexus,1,51.0,4.34,1994.0,1
21900718,Star Trek: Invasion,1,43.0,3.24,2000.0,1
21900719,STAR TREK®: D-A-C,1,39.0,4.16,2009.0,2
21900708,Star Wars,1,46.0,3.34,1993.0,2
21900709,Star Wars,1,37.0,3.75,1992.0,3
21900710,Star Wars Jedi Knight II: Jedi Outcast,1,46.0,4.24,2003.0,3
21900711,Star Wars Republic Commando,1,35.0,3.48,2005.0,1
21900712,Star Wars Starfighter,1,50.0,4.16,2002.0,2
21900713,Star Wars The Force Unleashed: Ultimate Sith Edition,1,39.0,4.25,2009.0,1
21900699,Star Wars: Episode I - Battle for Naboo,1,51.0,3.18,2000.0,2
21900702,Star Wars: Episode I - Jedi Power Battles,1,44.0,3.57,2000.0,2
21900700,Star Wars: Episode III - Revenge of the Sith,1,46.0,3.75,2005.0,1
21900703,Star Wars: Jedi Arena,1,52.0,4.0,1983.0,3
21900701,Star Wars: Jedi Knight - Jedi Academy,1,45.0,3.75,,3
21900704,Star Wars: Obi-Wan,1,41.0,4.16,,2
21900705,Star Wars: Rogue Squadron,1,46.0,4.26,1998.0,3
21900706,Star Wars: Shadows of the Empire,1,33.0,4.53,1996.0,3
21900693,Star Wars: Shutsugeki! Rogue Chuutai,1,37.0,3.84,1998.0,1
21900694,Star Wars: Teikoku no Kage,1,41.0,3.94,1996.0,3
21900695,Star Wars: The Empire Strikes Back,1,50.0,3.38,1992.0,1
21900696,Star Wars: The Force Unleashed,1,45.0,3.97,2008.0,1
21900697,Star Wars: The Force Unleashed II,1,48.0,3.34,2010.0,3
21900698,STAR WARS® THE FORCE UNLEASHED II,1,38.0,3.57,2010.0,3
21900685,Stargate,1,42.0,3.52,1994.0,2
21900686,StarHawk,1,48.0,4.0,1992.0,1
21900687,Starscape,1,48.0,4.53,2003.0,1
21900688,Starshot: Space Circus Fever,1,48.0,3.48,1999.0,1
21900689,Static Shock,1,44.0,4.31,2004.0,3
21900690,Steamroller,1,46.0,4.0,2000.0,3
21900691,STEEL BATTALION HEAVY ARMOR,1,54.0,4.09,2012.0,2
21900692,Steel Reign,1,43.0,4.76,1997.0,1
21900680,Steel Storm: Burning Retribution,1,54.0,2.69,2011.0,2
21900681,Step Up,1,52.0,4.4,1983.0,2
21900682,Stolen,1,43.0,3.75,2005.0,3
21900683,Stolen,1,41.0,4.8,,1
21900684,Stonix (Beta 1.1),1,41.0,3.26,2003.0,2
21900669,Stonix (Beta 1.2),1,39.0,3.75,2003.0,1
21900670,Stormlord,1,37.0,4.52,1989.0,2
21900671,Stormrise,1,46.0,4.16,2009.0,2
21900672,Strahl: Himerareshi Nanatsu no Hikari,1,46.0,4.13,1995.0,3
21900673,Strategy X,1,45.0,4.35,1981.0,1
21900674,Street Cop,1,43.0,4.28,1987.0,2
21900675,STREET FIGHTER IV,1,51.0,4.2,2009.0,2
21900676,Street Fighter® IV,1,45.0,5.0,2009.0,1
21900677,Street Trace:NYC,1,45.0,4.0,2009.0,3
21900678,Strider 2,1,43.0,4.05,1994.0,3
21900679,Strider 2,1,38.0,4.62,1992.0,3
21900666,Strider 2,1,36.0,3.89,1993.0,3
21900667,Strider 2,1,41.0,3.75,1990.0,1
21900668,Stryker in the Crypts of Trogan,1,43.0,3.12,1992.0,1
21900654,Stryx,1,48.0,2.61,1989.0,3
21900655,Stubbs the Zombie in Rebel Without a Pulse,1,39.0,4.13,2006.0,3
21900660,Stuntman: Ignition,1,53.0,3.61,2007.0,1
21900656,Styx,1,63.0,3.2,1983.0,1
21900657,Subchase,1,44.0,4.0,1978.0,1
21900658,Subnodule,1,43.0,4.0,1987.0,1
21900659,Suffering: Ties That Bind,1,47.0,3.4,2005.0,3
21900661,Suffering: Ties That Bind,1,50.0,2.71,,1
21900662,Summer Camp,1,53.0,3.66,1991.0,2
21900664,Summer Camp,1,44.0,3.25,1990.0,3
21900663,Super Adventure Island,1,41.0,4.0,1992.0,2
21900665,Super Adventure Island II,1,37.0,2.61,1994.0,3
21900653,Super Alfred Chicken,1,49.0,3.94,1994.0,1
21900639,Super B-Daman: Battle Phoenix 64,1,44.0,3.5,1998.0,3
21900640,Super Breakout,1,50.0,3.84,1981.0,2
21900641,Super Breakout,1,47.0,3.7,1979.0,3
21900642,Super Breakout,1,39.0,2.22,1987.0,1
21900643,Super Bubble Bobble,1,53.0,4.41,1989.0,1
21900644,Super C,1,42.0,4.0,1990.0,1
21900645,Super Castlevania IV,1,43.0,3.84,1991.0,2
21900646,Super Cauldron,1,51.0,4.38,1993.0,3
21900647,Super Drinker,1,48.0,4.44,1983.0,3
21900648,Super Fly,1,48.0,3.8,2002.0,2
21900649,Super Frog,1,42.0,4.16,1993.0,1
21900650,Super Frog,1,43.0,3.86,1994.0,3
21900651,Super Hero Squad: TIG,1,53.0,2.14,,1
21900652,Super Hunchback,1,54.0,4.32,1992.0,1
21900637,Super Kong,1,43.0,4.5,1992.0,2
21900638,Super Lander,1,44.0,4.21,1982.0,3
21900626,Super Laser Racer,1,48.0,3.98,2010.0,3
21900627,Super Mario 64,1,47.0,3.12,1996.0,2
21900628,Super Mario 64: Shindou Edition,1,39.0,4.34,1997.0,1
21900629,Super Mario Advance,1,32.0,3.8,2001.0,2
21900630,Super Mario All-Stars + Super Mario World,1,48.0,3.16,1994.0,3
21900631,Super Mario Bros.,1,26.0,4.57,1985.0,1
21900632,Super Mario Bros. 2,1,49.0,4.41,1986.0,2
21900633,Super Mario Bros. 3,1,46.0,3.6,1990.0,3
21900634,Super Mario Bros. 3,1,44.0,3.08,2003.0,3
21900635,Super Mario Bros. Deluxe,1,48.0,3.81,1999.0,1
21900636,Super Mario Land,1,47.0,2.92,1989.0,1
21900619,Super Mario Land 2: 6 Golden Coins,1,41.0,4.05,1992.0,3
21900620,Super Mario Land III - Wario Land,1,44.0,3.66,1993.0,1
21900621,Super Mario World,1,41.0,3.48,1991.0,3
21900622,Super Mario World 2: Yoshi's Island,1,44.0,3.46,1995.0,3
21900623,Super Masters,1,35.0,3.96,1982.0,2
21900624,Super Meat Boy,1,48.0,3.7,2010.0,1
21900625,Super Nova,1,43.0,3.41,1993.0,1
21900614,Super Pac-Man,1,40.0,4.16,1988.0,2
21900615,Super Pipeline,1,50.0,4.07,1983.0,1
21900616,Super Pitfall,1,45.0,3.9,1988.0,3
21900617,Super Pitfall,1,42.0,4.42,1987.0,3
21900618,Super Robin Hood,1,59.0,2.81,1986.0,3
21900604,Super Robin Hood,1,44.0,2.63,1987.0,3
21900605,Super Seymour Saves the Planet,1,49.0,3.0,1992.0,1
21900606,Super Seymour Saves the Planet,1,49.0,4.0,1991.0,3
21900607,Super Star Wars,1,41.0,4.04,1992.0,1
21900608,Super Star Wars: Return of the Jedi,1,45.0,3.75,1994.0,3
21900609,Super Star Wars: The Empire Strikes Back,1,31.0,3.66,1993.0,3
21900610,Super Street Fighter IV: Arcade Edition - Complete Brawler Pack,1,40.0,2.86,2011.0,3
21900611,Super Street Fighter® IV Arcade Edition,1,50.0,4.14,2011.0,2
21900612,Super Stuntman,1,42.0,4.16,1988.0,2
21900613,Super Tempo,1,48.0,3.96,1998.0,2
21900598,Super Troll Islands,1,46.0,4.06,1994.0,1
21900599,Super Trolley,1,43.0,4.34,1988.0,3
21900600,Super Turrican 2,1,42.0,4.58,1994.0,1
21900601,Superman,1,59.0,3.66,1999.0,1
21900602,Superman,1,36.0,3.1,1988.0,2
21900603,Superman Returns,1,53.0,4.34,2006.0,2
21900591,Superman: The Man of Steel,1,43.0,4.07,2002.0,3
21900592,Surround,1,50.0,3.94,1977.0,2
21900593,Survivor,1,43.0,4.04,1987.0,3
21900594,SW2 Empires,1,37.0,4.42,2007.0,1
21900595,Swagman,1,47.0,3.89,1997.0,2
21900596,Swarm,1,44.0,4.16,,3
21900597,Swarm Arena,1,45.0,3.34,2010.0,1
21900584,SWAT,1,39.0,4.1,1987.0,3
21900585,SWAT,1,37.0,4.2,1986.0,1
21900586,Swing,1,62.0,4.54,1985.0,3
21900587,Switchblade,1,45.0,3.66,1989.0,2
21900588,Switchblade,1,60.0,3.57,1991.0,2
21900589,Switchblade,1,44.0,3.84,1990.0,2
21900590,Switchblade II,1,51.0,3.34,1992.0,2
21900577,SWiV,1,58.0,3.34,1999.0,2
21900578,Sword of the Berserk: Guts' Rage,1,53.0,3.06,2000.0,2
21900579,Swords and Serpents,1,42.0,4.65,1982.0,1
21900580,Swords and Soldiers HD,1,37.0,4.0,2010.0,2
21900581,SWTCW: Republic Heroes,1,54.0,3.34,2009.0,2
21900582,Syd of Valis,1,42.0,4.23,1992.0,3
21900583,Taito Memories Pocket,1,48.0,3.5,2006.0,3
21900567,TaleSpin,1,57.0,2.5,1993.0,3
21900569,Tank Battalion,1,46.0,2.64,1984.0,1
21900568,Tape Worm,1,51.0,4.28,1982.0,3
21900570,Tapper,1,36.0,3.22,1984.0,1
21900571,Tapper,1,49.0,4.35,1986.0,1
21900573,Tarzan,1,44.0,3.96,1986.0,3
21900574,Tarzan,1,40.0,3.68,1999.0,3
21900572,Tarzan,1,47.0,3.9,2000.0,2
21900575,Tarzan Goes Ape!,1,45.0,3.84,1991.0,3
21900576,Tarzan Untamed,1,54.0,3.6,2002.0,3
21900563,Tarzan Untamed,1,46.0,3.5,2001.0,2
21900564,Tarzan: From Out Of The Jungle...,1,48.0,5.0,1984.0,3
21900565,Tarzan: Return to the Jungle,1,56.0,3.38,2002.0,3
21900566,Task Force Harrier EX,1,52.0,4.65,1991.0,3
21900554,Taz,1,39.0,4.62,1983.0,2
21900555,Taz in Escape from Mars,1,50.0,3.5,1994.0,1
21900556,Taz in Escape from Mars,1,37.0,4.0,1996.0,3
21900557,Taz in Escape from Mars,1,51.0,2.89,1995.0,1
21900558,Taz: Wanted,1,54.0,3.78,2002.0,3
21900559,Taz: Wanted,1,38.0,4.0,,3
21900560,Taz-Mania,1,50.0,2.86,1992.0,3
21900561,Taz-Mania: The Search for the Lost Seabirds,1,50.0,5.0,1992.0,1
21900562,TC's GRAW,1,52.0,4.38,2006.0,2
21900548,TC's GRAW2,1,46.0,4.28,2010.0,1
21900549,TCs H.A.W.X,1,57.0,4.28,2009.0,2
21900550,TC's SC Double Agent,1,52.0,4.14,2006.0,3
21900551,Tearaway Thomas,1,44.0,4.05,1993.0,3
21900552,Teddy Boy,1,41.0,4.46,1986.0,3
21900553,Teenage Mutant Ninja Turtles,1,48.0,2.81,1990.0,2
21900539,Teenage Mutant Ninja Turtles,1,38.0,3.93,1989.0,2
21900540,Teenage Mutant Ninja Turtles 3: Radical Rescue,1,60.0,3.94,1993.0,3
21900541,Teenage Mutant Ninja Turtles: The HyperStone Heist,1,42.0,3.38,1992.0,3
21900542,Tempo,1,47.0,3.84,1995.0,3
21900543,Tempo Jr.,1,34.0,3.7,1995.0,1
21900544,Temptations,1,48.0,4.16,1988.0,2
21900545,Tenchu Z,1,43.0,4.09,2007.0,3
21900546,Tenchu: Return from Darkness,1,54.0,4.65,2004.0,3
21900547,Tennis,1,43.0,3.9,1976.0,3
21900534,Terminator 2 - Judgment Day,1,42.0,3.24,1993.0,2
21900535,Terminator Salvation,1,47.0,4.5,2009.0,2
21900536,Terminus: The Prison Planet,1,44.0,3.84,1986.0,2
21900537,Terminus: The Prison Planet,1,46.0,3.82,1987.0,2
21900538,Testament of Sherlock Holmes,1,50.0,4.28,2012.0,1
21900523,TH Proving Ground,1,49.0,4.28,2007.0,1
21900524,The Addams Family,1,38.0,3.57,1992.0,1
21900525,The Addams Family: Pugsley's Scavenger Hunt,1,46.0,3.22,1993.0,2
21900526,The Adventures of Batman and Robin,1,40.0,4.15,1994.0,3
21900527,The Adventures of Tintin,1,42.0,4.04,2011.0,1
21900528,The Adventures of Tintin: Prisoners of the Sun,1,49.0,4.12,1996.0,3
21900529,The Amazing Spider-Man,1,37.0,4.05,2012.0,2
21900530,The Amazing Spider-Man,1,41.0,4.52,1990.0,1
21900531,The Baby of Can Guru,1,49.0,4.56,1987.0,3
21900532,The Baconing,1,42.0,4.38,2011.0,3
21900533,The Baconing DLC - Roesha One Bad Mutha Co-op Character,1,51.0,3.79,2011.0,3
21900517,The Bard's Tale,1,54.0,4.0,2005.0,3
21900518,The Binding of Isaac,1,44.0,3.91,2011.0,2
21900519,The Birds and the Bees II: Antics,1,41.0,3.94,1984.0,2
21900520,The Birds and the Bees II: Antics,1,46.0,3.6,1985.0,3
21900521,The Blues Brothers,1,48.0,3.34,1991.0,3
21900522,The Blues Brothers: Jukebox Adventure,1,47.0,4.28,1993.0,2
21900508,The Bourne Conspiracy,1,42.0,4.16,2008.0,3
21900509,The California Raisins,1,34.0,4.44,1988.0,1
21900510,The Club,1,50.0,4.12,2008.0,2
21900511,The Cursed Crusade,1,45.0,3.86,,2
21900512,The Darkness,1,52.0,3.57,2007.0,2
21900513,The Dishwasher,1,46.0,4.41,2010.0,1
21900514,The Dishwasher: VS,1,45.0,3.5,2010.0,1
21900515,The Evil Dead,1,41.0,4.76,1984.0,2
21900516,The Fancy Pants Adventures,1,51.0,3.57,2011.0,2
21900504,The Fifth Element,1,46.0,3.7,1998.0,2
21900505,The First Templar,1,55.0,3.0,2011.0,3
21900506,The First Templar - Steam Special Edition,1,60.0,3.75,2011.0,1
21900507,The Flintstones,1,45.0,3.7,1988.0,1
21900497,The Godfather,1,41.0,3.5,2006.0,3
21900498,The Godfather II,1,38.0,4.25,2009.0,2
21900499,The Golden Compass,1,41.0,4.77,2007.0,1
21900500,The Great Giana Sisters,1,45.0,4.06,1988.0,2
21900501,The Gunstringer,1,43.0,3.34,2011.0,1
21900502,The Hunt for Red October,1,53.0,3.61,1990.0,1
21900503,The Hurricanes,1,56.0,3.7,1994.0,2
21900491,The Ice Temple,1,40.0,4.12,1989.0,1
21900492,The Ice Temple,1,40.0,3.72,1986.0,3
21900493,The Incredible Hulk,1,43.0,4.16,1994.0,3
21900494,The Incredible Hulk,1,60.0,3.7,2008.0,1
21900495,The Last Mission,1,46.0,3.7,1987.0,1
21900496,The Legend of Kage,1,42.0,4.77,1986.0,1
21900486,The Legend of the Mystical Ninja,1,42.0,4.35,1991.0,1
21900487,The Legendary Axe,1,50.0,3.28,1989.0,2
21900488,The Legendary Axe II,1,47.0,3.25,1990.0,3
21900489,The Living Daylights,1,37.0,3.53,1987.0,1
21900490,The Longest Journey,1,39.0,4.5,2000.0,1
21900472,The Lord of the Rings: War in the North,1,43.0,3.8,2011.0,1
21900473,The Lost World: Jurassic Park,1,31.0,3.24,1997.0,2
21900474,The Maw,1,49.0,4.49,2009.0,3
21900475,The Maw,1,43.0,3.8,2010.0,1
21900476,The Mummy,1,49.0,3.84,2000.0,2
21900477,The New Zealand Story,1,51.0,3.64,1990.0,2
21900478,The New Zealand Story,1,54.0,3.1,1989.0,3
21900479,The Official Father Christmas,1,39.0,3.61,1989.0,3
21900480,The Outfit,1,57.0,4.21,2006.0,1
21900481,The Pagemaster,1,51.0,2.84,1994.0,2
21900482,The Penguins of Madagascar,1,42.0,5.0,,1
21900483,"The Pink Panther in ""Pink Goes to Hollywood""",1,36.0,4.34,1993.0,2
21900484,The Polynomial - Space of the music,1,39.0,4.1,2010.0,3
21900485,The Saboteur,1,46.0,3.82,2009.0,3
21900466,The Scourge Project: Episodes 1 and 2,1,43.0,3.45,2010.0,3
21900467,The Ship,1,54.0,3.06,2006.0,1
21900468,The Ship Single Player,1,48.0,4.05,2006.0,3
21900469,The Simpsons Arcade Game,1,46.0,3.46,1991.0,1
21900470,The Smurfs,1,56.0,4.16,1994.0,1
21900471,The Smurfs,1,41.0,3.96,1999.0,3
21900460,The Smurfs Travel the World,1,48.0,3.52,1996.0,1
21900461,The Sum of All Fears,1,50.0,3.66,2002.0,1
21900462,The Three Stooges,1,34.0,3.64,1987.0,3
21900463,The Untouchables,1,52.0,3.34,1989.0,1
21900464,The Void,1,67.0,3.96,2009.0,3
21900465,The Warriors: SB,1,41.0,3.68,2009.0,3
21900455,The Witcher: Enhanced Edition Director's Cut,1,34.0,4.28,2008.0,2
21900456,Thief: Deadly Shadows,1,49.0,3.75,2004.0,3
21900457,Thin Ice,1,54.0,4.38,1983.0,2
21900458,Thing Bounces Back,1,42.0,3.75,1987.0,2
21900459,ThinkTanks,1,40.0,5.0,2005.0,2
21900444,Third Courier,1,43.0,3.82,1990.0,3
21900445,This is Vegas,1,30.0,4.09,,2
21900446,Thor,1,45.0,3.75,1988.0,3
21900447,Three Stooges,1,44.0,2.84,1987.0,2
21900448,Three Stooges,1,46.0,4.0,1989.0,2
21900449,Thrillville: OTR,1,56.0,3.89,2007.0,3
21900450,Thunder & Lightning,1,35.0,3.57,,1
21900451,Thunder Burner,1,38.0,4.0,1991.0,1
21900452,Thunder Burner,1,48.0,3.44,1992.0,2
21900453,Thunder Castle,1,49.0,4.35,1986.0,1
21900454,Thunder Fox,1,55.0,3.96,1991.0,2
21900439,Thunder Storm LX-3,1,51.0,4.07,1995.0,2
21900440,Thunderbirds: International Rescue,1,57.0,3.7,2001.0,3
21900441,Thundercats,1,61.0,3.0,1987.0,2
21900442,Thundercats,1,49.0,4.38,1988.0,1
21900443,Thunderground,1,45.0,4.5,1983.0,2
21900430,Tigger's Honey Hunt,1,36.0,4.75,2000.0,2
21900431,Tilt,1,61.0,4.26,1990.0,2
21900432,Time Bandit,1,29.0,4.2,1985.0,2
21900433,Time Bandit,1,53.0,4.26,1988.0,1
21900434,Time Bandit,1,47.0,3.28,1984.0,1
21900435,Time Gal,1,44.0,3.75,1986.0,3
21900436,Time Gal,1,36.0,3.68,1992.0,2
21900437,Time of Shadows,1,41.0,3.91,2009.0,3
21900438,Time Soldiers,1,45.0,4.69,1989.0,1
21900420,Time Trax,1,60.0,3.57,1994.0,3
21900421,Time Zone,1,39.0,4.34,1991.0,2
21900422,Timecop,1,51.0,3.68,1995.0,2
21900423,Tintin in Tibet,1,42.0,3.75,1995.0,2
21900424,Tintin on the Moon,1,51.0,3.34,1989.0,2
21900425,Tiny Toon Adventures,1,46.0,3.86,1991.0,3
21900426,Tiny Toon Adventures 2: Montana's Movie Madness,1,41.0,4.57,1993.0,2
21900427,Tiny Toon Adventures 2: Trouble in Wackyland,1,44.0,3.34,1993.0,3
21900428,Tiny Toon Adventures: Babs' Big Break,1,54.0,3.46,1992.0,3
21900429,Tiny Toon Adventures: Buster Busts Loose!,1,47.0,3.26,1993.0,1
21900416,Tiny Toon Adventures: Buster Saves the Day,1,40.0,3.56,2001.0,1
21900417,Titanic,1,40.0,3.91,1988.0,3
21900418,Titus the Fox: To Marrakech and Back,1,47.0,4.66,1992.0,1
21900419,Titus the Fox: To Marrakech and Back,1,38.0,3.8,1993.0,1
21900407,Titus the Fox: To Marrakech and Back,1,48.0,3.06,2000.0,1
21900408,TMNT,1,48.0,4.38,2007.0,3
21900409,To the Earth,1,55.0,4.38,1989.0,2
21900410,Tobe's Vertical Adventure,1,41.0,4.0,2011.0,3
21900411,ToeJam & Earl,1,43.0,4.05,1991.0,3
21900412,ToeJam & Earl III: Mission to Earth,1,35.0,4.0,,2
21900414,Toi Acid Game,1,52.0,4.53,1989.0,1
21900413,Toki: Going Ape Spit,1,42.0,4.5,1991.0,2
21900415,Tokoro-san no mamoru mo semeru mo,1,57.0,3.04,1987.0,1
21900401,Tom & Jerry,1,51.0,4.62,1999.0,3
21900402,Tom & Jerry: Frantic Antics,1,43.0,2.36,1993.0,3
21900403,Tom & Jerry: Mousehunt,1,55.0,3.75,2000.0,2
21900404,Tom & Jerry: The Ultimate Game of Cat and Mouse,1,58.0,3.7,1991.0,2
21900405,Tom and Jerry,1,58.0,3.66,1993.0,1
21900406,Tom and Jerry - Frantic Antics,1,44.0,3.5,1993.0,3
21900394,Tom and Jerry: The Magic Ring,1,36.0,4.05,2001.0,3
21900395,Tom Clancy's Ghost Recon Advanced Warfighter® 2,1,41.0,3.82,2007.0,3
21900396,Tom Clancy's H.A.W.X,1,58.0,4.25,2009.0,3
21900397,Tom Clancy's H.A.W.X.® 2,1,45.0,4.2,2010.0,1
21900398,Tom Clancy's Rainbow Six,1,52.0,4.07,2000.0,3
21900399,Tom Clancy's Rainbow Six: Rogue Spear,1,42.0,4.23,2001.0,3
21900400,Tom Clancy's Rainbow Six® 3 Gold,1,44.0,4.25,2003.0,1
21900388,Tom Clancy's Splinter Cell,1,40.0,4.04,,3
21900389,Tom Clancy's Splinter Cell,1,51.0,3.43,2003.0,1
21900390,Tom Clancy's Splinter Cell Chaos Theory®,1,42.0,3.64,2005.0,2
21900391,Tom Clancy's Splinter Cell Essentials,1,51.0,2.94,,2
21900392,Tom Clancy's Splinter Cell: Chaos Theory,1,48.0,4.5,2005.0,2
21900393,Tom Clancy's Splinter Cell: Chaos Theory (Limited Collector's Edition),1,25.0,4.38,,3
21900380,Tom Clancy's Splinter Cell: Pandora Tomorrow,1,59.0,3.68,,3
21900381,Tom Clancy's Splinter Cell®,1,51.0,3.53,2003.0,3
21900382,Tomarc the Barbarian,1,50.0,3.61,1984.0,1
21900383,Tomarc the Barbarian,1,46.0,3.9,1983.0,3
21900384,Tomb Raider,1,48.0,4.12,2013.0,2
21900385,Tomb Raider Underworld,1,41.0,3.66,2008.0,2
21900386,Tomb Raider: Anniv.,1,46.0,4.2,2007.0,2
21900387,Tomb Raider: Chronicles,1,44.0,4.35,2000.0,1
21900371,Tomb Raider: Underworld,1,37.0,4.62,2008.0,1
21900372,Tomb Raider:Legend,1,47.0,3.43,2006.0,1
21900374,Tombstone City: 21st Century,1,34.0,3.26,1981.0,1
21900373,Tommy Tronic,1,50.0,3.66,2010.0,3
21900375,Tonic Trouble,1,45.0,4.05,1999.0,3
21900376,Tonka Construction Site,1,45.0,4.24,2002.0,2
21900379,Tony Hawk's Project 8,1,43.0,3.41,2006.0,1
21900377,Toobin',1,39.0,4.49,1988.0,3
21900378,Toobin',1,41.0,3.0,1989.0,2
21900367,Tooth Protectors,1,33.0,4.13,1983.0,1
21900368,Top Banana,1,36.0,3.5,1992.0,3
21900369,Top Gun,1,34.0,3.48,2010.0,2
21900370,Top Gun: Guts & Glory,1,48.0,3.64,1993.0,1
21900356,Top Hunter: Roddy & Cathy,1,36.0,5.0,1994.0,1
21900357,Top Roller,1,36.0,3.86,1984.0,3
21900358,Torchlight,1,41.0,2.63,2011.0,2
21900359,Torneko no Daibouken - Fushigi no Dungeon,1,47.0,4.44,1993.0,3
21900360,Totally Spies,1,52.0,4.06,2005.0,1
21900361,Towering Inferno,1,42.0,3.66,1982.0,1
21900362,Toy Bizarre,1,42.0,3.86,1985.0,1
21900363,Toy Commander,1,44.0,4.04,1999.0,1
21900364,Toy Soldiers,1,43.0,4.09,2012.0,2
21900365,Toy Soldiers,1,41.0,3.34,2010.0,3
21900366,Toy Story,1,46.0,3.82,1996.0,3
21900352,Toy Story 2: Buzz Lightyear of Star Command,1,48.0,4.0,2000.0,1
21900353,Toy Story 2: Buzz Lightyear to the Rescue,1,49.0,4.58,2000.0,3
21900354,Toy Story 2: Buzz Lightyear to the Rescue,1,53.0,3.06,1999.0,1
21900355,Toy Story 3,1,58.0,3.08,2010.0,1
