GameId,ConsoleId
22000095,33
22000096,33
22000097,9
22000097,16
22000097,5
22000097,22
22000098,20
22000099,30
22000100,30
21301012,30
22000100,22
21301012,22
22000100,28
21301012,28
22000100,5
21301012,5
22000100,9
21301012,9
22000100,29
21301012,29
22000101,28
22000101,22
22000085,22
21200470,22
22000085,20
21200470,20
22000085,30
21200470,30
22000086,22
22000087,20
22000088,28
22000089,28
22000090,20
22000091,20
22000092,22
22000079,28
22000080,20
22000081,20
22000082,20
22000083,12
22000084,5
22000084,9
12000047,25
12000048,30
12000049,2
12000049,16
12000049,29
12000039,28
12000039,22
12000040,11
20800039,11
12000040,5
20800039,5
12000042,29
12000042,9
12000041,20
12000043,20
12000044,20
12000045,20
12000046,20
12000032,33
12000033,5
12000034,5
12000035,27
12000036,27
12000038,22
12000037,22
21100163,22
12000037,28
21100163,28
12000037,9
21100163,9
12000028,22
12000029,22
12000030,30
12000030,22
12000031,22
12000025,8
12000026,8
12000027,8
12000019,8
12000020,5
12000021,5
12000021,9
12000022,5
12000023,8
12000024,34
12000013,20
21301015,20
12000013,33
21301015,33
12000014,18
20600483,18
12000014,5
20600483,5
12000015,9
12000016,9
12000016,29
12000018,33
10800110,33
12000018,20
10800110,20
12000018,5
10800110,5
12000017,28
21100143,28
12000017,22
21100143,22
12000006,30
12000007,33
12000008,28
21300997,28
10800090,28
12000008,22
21300997,22
10800090,22
12000008,29
21300997,29
10800090,29
12000008,9
21300997,9
10800090,9
12000008,4
21300997,4
10800090,4
12000008,5
21300997,5
10800090,5
12000008,2
21300997,2
10800090,2
12000009,33
12000010,33
12000011,33
12000012,33
12000001,22
12000002,28
12000002,30
12000002,22
12000003,22
21200453,22
12000003,30
21200453,30
12000003,20
21200453,20
12000004,5
12000005,20
41900406,20
41900405,22
41900404,22
41900403,22
41900402,22
41900401,22
10800065,22
41900401,5
10800065,5
41900401,18
10800065,18
41900401,2
10800065,2
41900401,9
10800065,9
41900401,29
10800065,29
41900306,20
41900315,20
41900305,33
41900314,28
21300700,28
10800070,28
41900314,5
21300700,5
10800070,5
41900314,22
21300700,22
10800070,22
41900304,22
41900313,33
41900312,22
41900303,22
41900311,8
41900302,20
41900301,30
41900237,33
41900236,16
41900225,30
41900225,20
41900235,18
41900217,18
41900224,29
41900224,2
41900216,20
20500818,20
41900216,33
20500818,33
41900234,28
41900205,5
10800040,5
41900205,4
10800040,4
41900223,22
41900215,20
41900233,33
41900204,20
41900222,28
41900222,9
41900222,5
41900222,29
41900214,2
41900214,29
41900214,9
41900232,5
41900232,9
41900203,20
41900221,20
41900213,29
41900231,17
41900202,3
41900177,30
41900177,20
41900212,9
41900167,22
41900201,22
41900176,22
41900211,22
41900156,5
21300703,5
21300629,5
41900156,4
21300703,4
21300629,4
41900166,16
41900105,22
41900105,9
41900175,22
41900145,2
41900145,9
41900165,16
41900155,5
41900104,9
41900174,20
41900134,22
41900144,34
41900124,10
41900154,33
41900114,22
41900164,22
41900103,22
41900133,22
41900173,22
41900143,22
41900113,22
41900163,22
41900123,22
41900153,22
41900132,22
41900172,22
41900102,22
41900142,18
41900112,20
41900162,22
41900122,9
21300707,9
41900122,5
21300707,5
41900152,9
41900101,31
41900101,22
41900131,2
41900131,29
41900131,9
41900171,9
41900171,5
41900171,29
41900171,2
41900141,22
41900161,22
41900111,22
41900121,33
41900151,33
51900111,29
51900111,9
21901318,28
21901316,22
21901317,2
21901317,9
21901317,29
21901315,22
21901308,22
21300989,22
21200391,22
21901308,5
21300989,5
21200391,5
21901308,4
21300989,4
21200391,4
21901310,20
21200392,20
21901311,20
21901313,5
21901314,2
40700212,2
21901314,29
40700212,29
21901314,16
40700212,16
21901314,5
40700212,5
21901314,9
40700212,9
21901309,20
21901312,28
21300993,28
21901312,30
21300993,30
21901304,20
40700107,20
21901304,4
40700107,4
21901305,33
21901306,29
40700221,29
21901306,9
40700221,9
21901306,2
40700221,2
21901306,5
40700221,5
21901306,4
40700221,4
21901307,16
21100103,16
21901307,22
21100103,22
21901307,30
21100103,30
21901297,9
21901297,5
21901297,29
21901297,2
21901298,5
21901299,22
21901301,28
21901300,18
20900805,18
21901300,22
20900805,22
21901302,33
21901303,20
21901292,28
21901293,30
21901294,28
40700124,28
21901295,16
21901296,5
21901285,5
21300708,5
21901285,2
21300708,2
21901285,3
21300708,3
21901285,9
21300708,9
21901285,29
21300708,29
21901285,8
21300708,8
21901286,29
21300254,29
21901286,9
21300254,9
21901286,2
21300254,2
21901286,22
21300254,22
21901286,4
21300254,4
21901287,9
21901287,29
21901288,22
21901288,30
21901289,8
21901290,22
21901291,28
21901280,5
21901281,28
21901282,30
21901282,22
21901282,20
21901283,28
21901284,28
21901274,20
21901275,20
21901276,20
21901277,20
21901278,9
21901279,28
21901268,2
21200370,2
21000254,2
21901268,22
21200370,22
21000254,22
21901268,9
21200370,9
21000254,9
21901268,16
21200370,16
21000254,16
21901268,5
21200370,5
21000254,5
21901268,4
21200370,4
21000254,4
21901268,30
21200370,30
21000254,30
21901268,20
21200370,20
21000254,20
21901269,22
21901270,28
21901271,28
21901272,28
21901273,16
21901262,20
21901263,20
21901264,11
20600328,11
21901264,22
20600328,22
21901264,2
20600328,2
21901264,5
20600328,5
21901264,18
20600328,18
21901264,6
20600328,6
21901264,4
20600328,4
21901264,9
20600328,9
21901264,29
20600328,29
21901264,16
20600328,16
21901265,28
21200349,28
40700171,28
21901265,4
21200349,4
40700171,4
21901266,20
21901267,29
21901267,16
21901267,2
21901256,20
21901257,20
21901258,29
21901258,9
21901258,22
21901259,22
21901260,22
21901261,20
21901250,22
21901251,20
21901251,9
21901252,9
21901253,33
21901254,33
21901255,33
21901244,33
21901245,29
21901245,9
21901246,9
21901247,22
21901248,20
21901249,9
21901239,33
20701226,33
21901239,20
20701226,20
21901240,20
21901241,20
21901242,20
21901243,20
21901233,9
21901234,20
21901235,30
21901236,20
21901237,33
21901238,29
21901238,9
21901231,20
21901232,20
11900128,20
11900129,9
11900130,20
11900131,9
20701205,9
11900131,22
20701205,22
11900132,22
11900133,9
11900133,29
11900123,22
11900123,20
11900124,29
11900125,29
21200301,29
11900125,9
21200301,9
11900125,4
21200301,4
11900126,22
11900127,21
11900118,21
11900119,9
11900119,29
11900120,33
11900121,20
11900122,30
11900112,33
11900112,20
11900113,30
11900114,21
11900114,29
11900115,9
11900115,29
11900116,20
11900117,22
11900109,20
11900110,22
11900111,33
11900105,20
11900106,33
11900107,33
11900108,33
11900101,9
11900102,22
11900102,30
11900103,22
11900104,33
21900971,9
21900969,9
21900969,29
21900970,33
21900973,20
21900960,33
21900961,33
21900961,20
21900962,18
21900963,2
21900963,29
21900963,16
21900964,20
21900965,9
21900965,5
21900966,20
21900967,16
21900967,29
21900968,9
21900968,22
21900957,20
21900958,22
21300618,22
21900958,4
21300618,4
21900959,2
21900959,9
21900959,5
21900946,18
21900947,28
20701166,28
21900947,5
20701166,5
21900948,28
21900949,22
21900950,2
21900950,29
21900950,5
21900950,9
21900951,5
21900952,22
21900952,30
21900953,9
21900953,29
21900954,5
21900954,9
21900954,10
21900955,16
21900955,28
21900956,33
21900940,9
20701152,9
21900940,5
20701152,5
21900940,28
20701152,28
21900940,4
20701152,4
21900941,22
21100024,22
21900941,2
21100024,2
21900941,29
21100024,29
21900941,16
21100024,16
21900941,9
21100024,9
21900942,22
21900943,22
21900944,22
21900944,28
21900945,29
21900945,9
21900945,5
21900945,2
21900930,22
21900931,22
21900932,22
21900933,22
21900934,22
21900935,22
21900936,2
21900936,16
21900936,29
21900937,9
21900937,5
21900937,2
21900937,22
21900938,20
21900939,22
21900926,33
21900927,28
21900928,20
21900929,2
21900929,16
21900929,29
21900917,9
21300691,9
21900917,5
21300691,5
21900917,28
21300691,28
21900917,22
21300691,22
21900918,22
21900924,22
21900919,22
21900920,22
21900921,22
21900922,22
21900923,28
21900925,22
21900909,33
21900910,33
21900911,33
21900912,28
20701131,28
21900912,22
20701131,22
21900912,30
20701131,30
21900913,28
20701125,28
21900913,22
20701125,22
21900913,30
20701125,30
21900914,33
21900915,20
20500754,20
21900915,22
20500754,22
21900916,33
21900902,30
21900903,22
21900903,20
21900904,20
21900904,22
21900905,22
21900905,20
21900906,33
21900907,9
21900907,5
21900907,8
21900908,20
21100022,20
21900908,28
21100022,28
21900908,22
21100022,22
21900908,30
21100022,30
21900895,20
21900896,20
21900897,28
21100008,28
21900897,30
21100008,30
21900898,33
21900899,20
21900900,32
21900901,33
21900887,22
21900888,22
21900889,20
20600224,20
21900889,30
20600224,30
21900890,16
21300692,16
20600230,16
21900890,29
21300692,29
20600230,29
21900890,9
21300692,9
20600230,9
21900890,5
21300692,5
20600230,5
21900890,2
21300692,2
20600230,2
21900890,22
21300692,22
20600230,22
21900890,4
21300692,4
20600230,4
21900891,5
21900892,9
21900893,33
21900894,22
21900877,25
21900878,16
21900879,20
21900880,22
21900881,22
21900882,5
21900883,29
21900884,28
21900885,33
21900885,20
21900886,28
21900873,28
21900874,28
21900874,22
21900875,20
21900876,2
21900876,5
21900876,16
21900864,9
21900864,29
21900865,20
21900866,20
21900867,20
21900868,20
21900870,33
21900869,20
21900871,33
21900872,28
21900872,30
21900857,29
21900857,9
21900858,34
21900859,22
21900860,28
21900861,20
21900862,20
21900863,33
21900849,33
21900849,20
21900850,20
21900851,22
21900852,9
21900853,18
21900853,5
21900854,18
21900855,20
21900856,18
21900842,18
21900843,18
21900844,20
21900845,28
21900846,9
21900847,22
21900848,5
21900835,33
21900836,29
21900836,9
21900836,2
21900837,29
20701088,29
21900837,16
20701088,16
21900837,9
20701088,9
21900837,5
20701088,5
21900838,20
21900839,22
21900840,5
21300686,5
21900840,18
21300686,18
21900840,32
21300686,32
21900840,9
21300686,9
21900840,8
21300686,8
21900841,9
21900841,5
21900841,29
21900841,2
21900826,30
21900826,20
21900826,22
21900827,22
21900828,20
21900829,2
21900829,29
21900829,16
21900830,33
21900831,30
21900831,22
21900831,20
21900832,5
21900833,22
21900834,20
21900820,16
21900820,29
21900821,20
21900822,20
21900823,33
21900824,16
20701035,16
21900824,5
20701035,5
21900824,9
20701035,9
21900824,2
20701035,2
21900824,22
20701035,22
21900825,28
21200243,28
21900825,30
21200243,30
21900818,22
21200244,22
21000156,22
21900818,30
21200244,30
21000156,30
21900819,16
21900807,16
21900807,21
21900808,21
21900808,28
21900809,21
21900810,22
21900810,21
21900810,28
21900810,16
21900811,16
21900812,20
21900813,16
21900813,29
21900813,9
21900813,5
21900814,9
21900814,5
21900814,2
21900815,9
21900815,29
21900816,33
20700999,33
21900816,28
20700999,28
21900817,28
21900802,18
21900803,20
21900804,20
21900805,20
21900806,33
21900793,33
21900794,22
21900794,20
21900794,30
21900795,5
21900796,9
21900797,5
21900798,11
21900799,20
21900800,20
21900801,9
21900786,28
21900786,22
21900787,22
21900788,28
20700986,28
21900788,4
20700986,4
21900789,28
21900790,20
21900791,28
41000404,28
21900791,21
41000404,21
21900791,9
41000404,9
21900791,5
41000404,5
21900791,4
41000404,4
21900792,20
21900777,33
21900778,3
21900779,30
21900779,20
21900780,20
21900781,22
21900782,30
21900783,30
21900784,20
21900785,33
21900769,20
21900770,22
21900771,22
21900772,22
21900773,22
21900774,22
21900775,5
21900775,9
21900776,20
21300607,20
21300135,20
20500706,20
21900776,4
21300607,4
21300135,4
20500706,4
21900776,9
21300607,9
21300135,9
20500706,9
21900764,5
21900765,5
21900766,20
21900767,20
21900768,20
21900755,33
21900756,22
21900757,20
21900758,20
21900759,33
21900760,20
21900761,2
21900761,29
21900761,16
21900762,22
21900763,2
21900763,9
21900763,5
21900751,20
21900752,20
21900753,22
21900754,18
21900741,22
20700938,22
21900741,28
20700938,28
21900741,30
20700938,30
21900741,9
20700938,9
21900741,4
20700938,4
21900742,9
21900742,22
21900743,3
21900743,5
21900743,9
21900744,33
21900745,22
21900746,20
21900747,9
21900747,5
21900748,28
21900749,20
21900750,32
21900750,5
21900750,8
21900737,22
21900737,3
21900737,2
21900737,9
21900738,20
21900739,8
21900740,28
21900727,28
21900727,9
21900728,9
21900729,2
21900729,9
21900729,5
21900729,29
21900730,28
21900730,9
21900730,5
21900731,20
21900732,33
20700918,33
21900732,20
20700918,20
21900732,23
20700918,23
21900732,5
20700918,5
21900732,22
20700918,22
21900733,16
21900734,9
21900734,28
21900736,21
21900735,28
21900720,5
21900721,28
21900722,20
21900723,29
21900724,20
21900725,9
21900725,5
21900726,20
21900714,20
21900715,11
21900716,5
21900717,20
21900718,20
21900719,20
21900708,28
21900709,28
21900710,20
21900711,20
21900712,28
21900713,20
21900699,9
21900699,5
21900702,5
21900702,9
21900700,29
21300684,29
21900700,16
21300684,16
21900700,9
21300684,9
21900700,5
21300684,5
21900700,2
21300684,2
21900703,33
21900703,20
21900701,5
21900704,9
21900705,28
21900706,9
21900706,5
21900693,20
21900694,21
21900695,22
21900696,8
21900697,22
21900698,22
21900685,22
21900686,28
21900687,22
21900688,28
21900689,28
21900690,22
21900691,20
21900691,33
21900692,22
21900680,33
21900681,20
21900682,33
21900683,5
21900683,9
21900684,28
21900669,3
21900670,2
21900670,16
21900670,29
21900670,9
21900671,33
21900672,20
21900673,33
21900674,28
20700865,28
21900675,33
21900676,33
21900677,20
21900678,9
21900678,5
21900679,5
21900666,33
21900667,20
21900668,3
21900654,3
21900655,29
21900660,29
21900656,29
21900657,30
21900658,28
21900659,21
21900661,30
21900662,30
21200156,30
21900662,22
21200156,22
21900664,28
21900663,3
21900663,5
21900663,9
21900665,33
21900653,16
21900653,9
21900653,2
21900639,5
21900640,5
21900640,9
21900641,16
21900641,2
21900642,2
21900642,16
21900642,29
21900643,5
21900644,2
21900644,16
21900644,29
21900645,29
21900646,16
21900647,9
21900647,2
21900647,29
21900648,29
21900648,2
21900648,9
21900649,9
21900649,5
21900650,29
21900651,29
21900652,29
21900637,5
21200142,5
21900637,9
21200142,9
21900637,10
21200142,10
21900637,3
21200142,3
21900638,9
21200144,9
21900638,29
21200144,29
21900626,9
21900626,32
21900627,32
21900627,29
21900627,9
21900628,2
21900629,5
21900630,22
21900631,5
21900631,9
21900632,22
21900633,22
21001211,22
21900633,9
21001211,9
21900634,30
21900635,22
21900636,29
21900619,9
21200122,9
21900619,3
21200122,3
21900620,23
21001194,23
21900620,30
21001194,30
21900621,23
21900621,30
21900622,28
21900623,28
21900624,9
21900625,33
21900614,22
21900615,22
21900616,30
21900617,3
21900617,9
21900618,9
21900604,22
21900605,7
21900606,9
21900607,16
21900607,2
21900607,5
21900608,22
21900609,2
21900609,9
21900609,5
21900609,29
21900610,5
21900610,9
21900611,30
21900612,9
21900612,5
21900613,5
21900598,30
21900598,28
21900599,33
21900600,29
21900600,9
21900601,5
21900601,9
21900601,16
21900601,2
21900602,9
21900603,5
21900603,9
21900591,29
21900592,9
21900593,33
21900594,10
21900595,9
21900596,5
21900596,9
21900597,27
21200077,27
21900597,9
21200077,9
21900597,5
21200077,5
21900584,28
21900585,30
21000028,30
21900585,28
21000028,28
21900586,30
21900587,28
21900588,3
21900588,9
21900589,9
21900589,5
21900590,5
21900590,9
21900590,3
21900577,22
21900578,9
21900579,33
21900580,9
21900580,5
21900580,22
21900581,9
21900582,22
21900583,3
21900583,9
21900583,5
21900583,27
21900567,29
21900567,9
21900569,9
21900568,9
21900568,5
21900570,5
21900571,33
21900573,33
21900574,33
21900572,29
21900575,33
21900576,33
21900563,33
21900564,33
21900565,9
21900565,3
21900566,3
21900566,9
21900566,5
21900554,5
21900554,9
21900555,33
11200099,33
21900555,30
11200099,30
21900556,33
21900557,33
21900558,9
21900558,5
21900559,28
21900560,22
21900561,30
21900562,3
21900562,5
21900562,9
21900548,21
21900549,21
21900550,10
21900550,31
21900551,20
21900552,2
21900552,16
21900552,9
21900552,29
21900553,29
21900553,9
21900553,5
21900553,2
21900539,30
21900540,16
21900541,9
21900542,9
21900543,9
21900543,5
21900543,2
21900543,29
21900544,9
21900545,22
21900546,18
21900534,22
21900535,5
21900535,9
21900536,9
21900536,28
21900537,29
11200058,29
21900537,2
11200058,2
21900537,9
11200058,9
21900537,4
11200058,4
21900538,8
21900523,2
21900523,9
21900524,29
21900525,33
21900526,28
21900527,21
21900528,2
21900528,16
21900528,29
21900529,9
21900529,5
21900530,20
21900530,30
21900531,5
21900531,9
21900532,9
20900159,9
21900532,29
20900159,29
21900532,16
20900159,16
21900532,2
20900159,2
21900532,5
20900159,5
21900533,9
21900533,5
21900517,2
21900519,17
21900520,5
21900520,9
21900521,9
21900522,29
21900508,33
21900509,29
21900509,16
21900509,5
21900509,2
21900510,28
41100301,28
21900510,22
41100301,22
21900510,9
41100301,9
21900512,31
41100206,31
21900512,5
41100206,5
21900512,9
41100206,9
21900513,29
21900514,30
21900515,28
21900516,3
21900516,9
21900516,5
21900504,28
21900505,3
21900506,2
21900506,5
21900506,9
21900506,29
21900507,28
21900497,33
21900498,22
21900499,27
21900500,15
21900501,9
21900501,5
21900501,2
21900501,3
21900502,30
41100106,30
21900502,28
41100106,28
21900502,23
41100106,23
21900503,3
41100136,3
21900503,5
41100136,5
21900503,9
41100136,9
21900491,30
21900491,28
21900491,23
21900492,28
21900493,9
21900493,16
21900493,29
21900494,5
21900494,3
21900495,33
21900496,2
21900496,29
21900486,28
21900486,30
21900486,9
21900487,28
21900488,30
21900489,12
21900490,33
21900472,2
21900472,5
21900472,3
21900472,9
21900473,9
21900473,3
21900474,5
20501219,5
21900474,9
20501219,9
21900475,9
21900475,5
21900476,5
21900476,9
21900476,3
21900476,22
21900477,9
21900478,34
21900479,33
21900480,3
21900481,5
21900481,9
21900482,7
21900483,9
21900483,5
21900484,27
21900485,30
21900466,2
21900466,5
21900466,9
21900466,16
21900467,22
21900468,28
41100131,28
21900468,30
41100131,30
21900469,28
21900470,30
21900471,22
21900460,33
21900461,29
21900462,29
21900463,9
21900464,16
21900464,9
21900464,29
21900465,2
21900455,9
21900456,30
21900457,28
21900458,20
21900458,30
21900459,9
21900444,33
21900445,5
21900446,28
21900447,21
21900447,28
21900447,16
21900448,28
21900450,16
21900450,2
21900450,29
21900451,33
21900452,33
21201027,33
21900452,20
21201027,20
21900453,30
21900454,22
21900439,2
21900439,3
21900439,9
21900439,29
21900440,5
21900440,2
21900441,9
21900442,16
21900442,2
21900442,29
21900443,29
21900443,2
21900443,16
21900430,27
40900126,27
21900430,5
40900126,5
21900430,9
40900126,9
21900431,27
40900176,27
21900431,9
40900176,9
21900431,5
40900176,5
21900432,33
21900433,9
21900434,9
21900434,5
21900434,2
21900434,3
21900435,9
21900436,20
21900437,9
21900438,28
21900420,22
21900421,28
21900422,24
21900424,16
21900424,2
21900425,33
21900426,28
21900426,30
21900427,28
21900428,30
21900429,28
21900416,28
21900416,30
21900417,30
21900418,28
21900419,9
21900407,2
21201007,2
21900407,5
21201007,5
21900407,3
21201007,3
21900407,20
21201007,20
21900407,22
21201007,22
21900407,30
21201007,30
21900408,28
21900408,22
21900408,9
21900409,29
21900409,9
21900410,33
21900411,27
21900411,9
21900412,3
21900414,28
21900413,9
21900415,9
21900401,27
21100880,27
21900401,9
21100880,9
21900402,28
21900403,33
21900404,3
21900405,5
21900406,2
21900394,2
21900394,9
21900394,29
21900395,9
40800172,9
21900395,35
40800172,35
21900396,33
21900397,2
21900398,28
20901227,28
21900398,22
20901227,22
21900399,27
21100868,27
21900399,9
21100868,9
21900399,5
21100868,5
21900400,21
21900388,30
21900389,22
21900390,30
21900391,30
21900392,30
21900393,30
21900380,5
21900380,9
21900381,9
21900381,29
21900382,28
21900383,33
21900384,3
21900384,9
21900385,30
21900386,30
21900371,28
21900372,9
21900372,31
21900372,29
21900374,33
21900373,27
21100851,27
21900373,9
21100851,9
21900373,5
21100851,5
21900375,27
21100835,27
21900375,5
21100835,5
21900375,9
21100835,9
21900376,27
21100836,27
21900376,9
21100836,9
21900379,22
21900379,30
21900377,5
21900377,9
21900378,5
21900367,5
21900367,9
21900367,3
21900367,27
21900368,9
21900369,5
21900369,9
21900370,15
21900356,9
21900357,5
21900358,33
21900359,33
21900360,2
20801133,2
21900360,30
20801133,30
21900360,5
20801133,5
21900360,20
20801133,20
21900361,28
21900362,5
21900362,9
21900363,33
21900364,2
21900365,5
21900365,3
21900365,2
21900365,9
21900366,5
21900366,9
21900366,16
21900366,2
21900366,3
21900366,29
21900352,29
21900352,2
21900352,9
21900353,33
21900354,33
21900355,29
21900355,9
21900355,5
21900355,2
21900343,22
21900345,5
21900346,20
21900346,22
21900346,30
21900347,9
21900347,5
21900348,9
21900350,33
21900351,22
21900335,22
21900336,30
21900337,30
21900337,28
21900338,2
21900338,9
21900339,2
21900340,28
21900341,29
21900341,2
21900342,2
21900342,5
21900342,3
21900342,9
21900331,9
21900332,9
21900332,5
21900332,2
21900332,3
21900333,3
21900334,22
21900321,2
21900321,9
21900321,5
21900321,29
21900322,28
21900323,9
21900323,5
21900325,2
21900326,9
21900326,29
21900327,7
21900328,9
21900329,9
21900329,2
21900329,29
21900316,30
21900317,22
21900318,22
21900318,3
21900318,5
21900318,9
21900319,5
21900319,9
21900306,9
21900307,24
21900308,2
21100767,2
21900308,9
21100767,9
21900308,5
21100767,5
21900308,27
21100767,27
21900309,29
21900309,9
21900310,22
21900311,27
21000773,27
21900311,22
21000773,22
21900312,22
21900313,3
21900314,20
21900314,30
21900315,3
21900315,5
21900315,2
21900315,9
21900299,27
21100744,27
21900299,9
21100744,9
21900300,16
21900300,2
21900301,22
21900302,22
21900303,5
21900303,3
21900303,31
21900304,3
21900305,9
41300405,7
41300404,7
41300403,7
41300402,7
41300401,2
41300316,5
41300306,2
41300306,9
41300306,5
41300306,29
41300315,33
41300305,9
41300314,9
41300314,21
41300304,2
41300304,5
41300304,9
41300313,9
41300313,5
41300313,16
41300313,2
41300313,29
41300303,29
41300303,2
41300303,16
41300303,9
41300312,29
41300302,30
41300301,16
41300301,9
41300206,9
41300206,5
41300206,2
41300206,29
41300236,22
41300215,33
41300225,28
41300235,28
41300214,22
41300224,28
41300234,33
41300204,28
41300213,21
41300223,9
41300203,9
41300203,2
41300203,29
41300233,22
41300212,5
41300212,9
41300222,24
41300222,23
41300202,27
41300232,27
41300232,3
41300232,9
41300232,5
41300211,5
41300211,9
41300211,3
41300211,27
41300211,31
41300221,27
41300221,3
41300221,9
41300221,5
41300201,9
21100703,9
41300201,22
21100703,22
41300231,16
41300127,28
41300147,2
41300147,3
41300147,5
41300147,9
41300147,29
41300107,16
41300107,22
41300157,28
41300167,9
41300167,5
41300126,5
41300126,9
41300146,28
41300176,30
41300106,29
41300156,29
41300156,9
41300166,9
41300166,29
41300145,29
41300125,29
41300125,9
41300175,9
21000732,9
41300175,16
21000732,16
41300175,3
21000732,3
41300175,22
21000732,22
41300135,24
41300155,5
41300155,2
41300155,9
41300155,29
41300165,7
41300114,9
41300105,9
41300105,3
41300105,22
41300144,3
41300144,5
41300144,2
41300144,9
41300134,22
41300164,9
41300124,33
41300174,33
41300104,30
41300143,33
41300113,9
41300113,24
41300154,16
41300123,9
41300123,5
41300123,2
41300123,29
41300133,22
41300173,21
41300173,5
41300173,9
41300173,27
41300103,9
41300103,5
41300153,9
41300153,2
41300153,29
41300163,29
41300163,2
41300163,9
41300163,5
41300112,24
41300142,33
41300172,28
41300102,33
41300122,5
41300122,9
41300122,2
41300122,3
41300132,33
41300152,28
41300162,33
41300141,29
41300111,22
21100612,22
41300111,30
21100612,30
41300111,20
21100612,20
41300131,10
41300131,31
41300171,9
41300121,2
41300121,9
41300121,5
41300121,29
41300161,5
41300161,9
41300161,27
41300101,27
41300101,9
41300101,5
41300151,27
21100599,27
41300151,9
21100599,9
41300151,5
21100599,5
41300151,3
21100599,3
41300151,22
21100599,22
21301223,27
21301227,28
21301216,2
21301217,28
21301217,30
21301218,22
21301219,28
21301219,22
21301220,33
21200760,33
21301220,5
21200760,5
21301220,2
21200760,2
21301221,5
21301221,9
21301222,9
21301222,5
21301224,29
21301224,2
21301224,9
21301225,7
21301226,5
21301226,9
21301228,28
21301229,24
21301230,28
21301214,30
21301215,9
21301215,5
21301204,22
21301205,5
21301206,33
21301207,7
21301208,29
21301209,2
21301209,5
21301209,9
21301210,9
21301210,29
21301211,29
21301211,9
21301211,5
21301211,2
21301211,3
21301212,28
21301200,3
21301198,33
21301199,30
21301197,33
21301201,27
21100532,27
21301201,9
21100532,9
21301202,33
21301203,2
21301203,9
21301203,5
21301189,5
21301189,9
21301189,16
21301189,2
21301189,29
21301190,22
21301191,9
21301191,29
21301192,5
21301193,21
21301194,3
21301194,5
21301194,9
21301195,5
21301195,9
21301196,9
21301196,5
21301196,2
21301176,33
21301177,2
21301178,28
21301179,5
21301179,9
21301179,29
21301180,28
21301181,28
21301182,33
21301183,33
21301184,33
21301185,33
21301186,33
21301187,33
21301188,33
21301174,33
21301175,28
21301162,9
20600969,9
21301162,5
20600969,5
21301162,29
20600969,29
21301163,22
21301164,3
21301164,9
21301165,21
21301166,28
21301166,30
21301167,9
21301168,9
21301168,5
21301168,2
21301169,29
21301170,28
21301171,30
21301172,3
21301172,5
21301172,9
21301172,16
21301173,29
21301173,2
21301173,9
21300677,16
21300677,2
21300677,29
21300275,3
21300275,9
21300275,5
21301158,22
21301159,2
21301159,9
21301159,29
21301160,33
21301161,33
21301149,5
21301150,9
21301151,28
21301152,3
21301152,9
21301153,5
21301153,9
21301154,2
21301156,22
21301157,9
21301157,5
21301143,9
21301143,16
21301143,2
21301144,2
21301144,5
21301144,9
21301145,16
21301146,16
21301146,5
21301146,9
21301146,3
21301147,5
21301147,9
21301148,16
21301148,9
21301148,2
21301148,29
21301129,9
21301130,10
21301130,29
21301131,5
21301131,9
21301132,22
21301133,30
21301135,29
21301135,9
21301135,5
21301137,5
21301137,9
21301138,9
21301138,5
21301138,3
21301138,2
21301138,31
21301139,2
21301139,5
21301139,3
21301139,9
21301140,9
21301140,5
21301141,9
21301142,9
21301142,5
21301142,3
21301142,27
21301128,9
21301128,5
21301114,16
21301114,33
21301114,29
21301115,9
21301115,5
21301116,5
21301116,9
21301116,29
21301117,30
21301117,28
21301118,9
21301120,28
21301121,22
21301122,33
21301123,22
21301124,5
21301124,9
21301125,22
21301111,16
21301111,9
21301111,2
21301111,29
21301112,9
21301113,33
21301101,29
21301101,9
21301101,2
21301102,2
20800388,2
21301102,9
20800388,9
21301102,29
20800388,29
21301102,4
20800388,4
21301103,29
21301103,9
21301103,16
21301103,2
21301103,5
21301104,29
21301105,29
21301105,2
21301105,16
21301106,2
21301106,5
21301106,16
21301106,9
21301106,29
21301107,21
21301107,23
21301107,30
21301107,28
21301108,5
21301109,28
21301110,2
21301110,9
21301110,5
21301110,29
21301093,9
21200590,9
21301093,5
21200590,5
21301094,33
21301095,3
21301096,28
21301097,9
21301097,5
21301098,33
21301099,3
21301099,9
21301099,5
21301100,2
21301087,9
21301088,5
21301088,3
21301089,28
21301091,2
21301092,30
21301092,20
21301075,20
21000432,20
21301075,22
21000432,22
21301075,30
21000432,30
21301076,9
21301076,5
21301076,22
21301077,22
21301077,20
21301078,9
21301079,33
21301080,9
21301081,9
21301081,5
21301082,9
21301083,33
21301084,2
21301085,16
21301085,29
21301086,28
21301071,27
21301072,33
21301073,29
21301073,9
21301074,9
21301074,5
21301074,2
21301074,29
21301062,33
21301063,29
21301063,2
21301063,9
21301064,9
21301064,5
21301064,2
21301064,3
21301064,31
21301065,28
21301065,9
21301066,16
21301066,5
21301066,2
21301067,33
21301068,33
21301069,24
21100256,24
21301069,9
21100256,9
21301069,3
21100256,3
21301069,5
21100256,5
21301069,29
21100256,29
21301069,31
21100256,31
21301069,32
21100256,32
21301069,10
21100256,10
21301070,27
21100242,27
21301070,9
21100242,9
21301070,5
21100242,5
21301070,28
21100242,28
21301057,22
21301058,30
21301059,2
